source,target,weight
"Coats, D. (IN-R)","Whitehouse, S. (RI-D)",12
"Coats, D. (IN-R)","Corker, B. (TN-R)",27
"Coats, D. (IN-R)","Barrasso, J. (WY-R)",53
"Coats, D. (IN-R)","Cassidy, B. (LA-R)",41
"Coats, D. (IN-R)","Heinrich, M. (NM-D)",9
"Coats, D. (IN-R)","Peters, G. (MI-D)",12
"Coats, D. (IN-R)","Warner, M. (VA-D)",16
"Coats, D. (IN-R)","Risch, J. (ID-R)",59
"Coats, D. (IN-R)","Shaheen, J. (NH-D)",15
"Coats, D. (IN-R)","Merkley, J. (OR-D)",8
"Coats, D. (IN-R)","Bennet, M. (CO-D)",10
"Coats, D. (IN-R)","Franken, A. (MN-D)",13
"Coats, D. (IN-R)","Coons, C. (DE-D)",20
"Coats, D. (IN-R)","Manchin, J. (WV-D)",21
"Coats, D. (IN-R)","Gardner, C. (CO-R)",39
"Coats, D. (IN-R)","Lankford, J. (OK-R)",49
"Coats, D. (IN-R)","Scott, T. (SC-R)",59
"Coats, D. (IN-R)","Blumenthal, R. (CT-D)",14
"Coats, D. (IN-R)","Rubio, M. (FL-R)",63
"Coats, D. (IN-R)","Paul, R. (KY-R)",36
"Coats, D. (IN-R)","Ayotte, K. (NH-R)",45
"Coats, D. (IN-R)","Hoeven, J. (ND-R)",45
"Coats, D. (IN-R)","Lee, M. (UT-R)",37
"Coats, D. (IN-R)","Johnson, R. (WI-R)",49
"Coats, D. (IN-R)","Schatz, B. (HI-D)",11
"Coats, D. (IN-R)","Cotton, T. (AR-R)",56
"Coats, D. (IN-R)","Warren, E. (MA-D)",4
"Coats, D. (IN-R)","King, A. (ME-I)",11
"Coats, D. (IN-R)","Daines, S. (MT-R)",50
"Coats, D. (IN-R)","Heitkamp, H. (ND-D)",18
"Coats, D. (IN-R)","Fischer, D. (NE-R)",52
"Coats, D. (IN-R)","Cruz, T. (TX-R)",44
"Coats, D. (IN-R)","Kaine, T. (VA-D)",14
"Coats, D. (IN-R)","Booker, C. (NJ-D)",11
"Coats, D. (IN-R)","Sullivan, D. (AK-R)",32
"Coats, D. (IN-R)","Perdue, D. (GA-R)",53
"Coats, D. (IN-R)","Ernst, J. (IA-R)",40
"Coats, D. (IN-R)","Tillis, T. (NC-R)",50
"Coats, D. (IN-R)","Rounds, M. (SD-R)",48
"Coats, D. (IN-R)","Sasse, B. (NE-R)",31
"Murphy, C. (CT-D)","Hirono, M. (HI-D)",105
"Murphy, C. (CT-D)","Donnelly, J. (IN-D)",41
"Murphy, C. (CT-D)","Heller, D. (NV-R)",32
"Murphy, C. (CT-D)","Gillibrand, K. (NY-D)",145
"Murphy, C. (CT-D)","Klobuchar, A. (MN-D)",98
"Murphy, C. (CT-D)","McCaskill, C. (MO-D)",46
"Murphy, C. (CT-D)","Tester, J. (MT-D)",65
"Murphy, C. (CT-D)","Casey, R. (PA-D)",93
"Murphy, C. (CT-D)","Whitehouse, S. (RI-D)",103
"Murphy, C. (CT-D)","Corker, B. (TN-R)",9
"Murphy, C. (CT-D)","Barrasso, J. (WY-R)",15
"Murphy, C. (CT-D)","Cassidy, B. (LA-R)",22
"Murphy, C. (CT-D)","Heinrich, M. (NM-D)",87
"Murphy, C. (CT-D)","Peters, G. (MI-D)",98
"Murphy, C. (CT-D)","Warner, M. (VA-D)",41
"Murphy, C. (CT-D)","Risch, J. (ID-R)",15
"Murphy, C. (CT-D)","Shaheen, J. (NH-D)",100
"Murphy, C. (CT-D)","Merkley, J. (OR-D)",103
"Murphy, C. (CT-D)","Bennet, M. (CO-D)",78
"Murphy, C. (CT-D)","Franken, A. (MN-D)",122
"Murphy, C. (CT-D)","Coons, C. (DE-D)",110
"Murphy, C. (CT-D)","Manchin, J. (WV-D)",37
"Murphy, C. (CT-D)","Gardner, C. (CO-R)",25
"Murphy, C. (CT-D)","Lankford, J. (OK-R)",6
"Murphy, C. (CT-D)","Scott, T. (SC-R)",16
"Murphy, C. (CT-D)","Blumenthal, R. (CT-D)",166
"Murphy, C. (CT-D)","Rubio, M. (FL-R)",24
"Murphy, C. (CT-D)","Paul, R. (KY-R)",12
"Murphy, C. (CT-D)","Ayotte, K. (NH-R)",50
"Murphy, C. (CT-D)","Hoeven, J. (ND-R)",19
"Murphy, C. (CT-D)","Lee, M. (UT-R)",8
"Murphy, C. (CT-D)","Johnson, R. (WI-R)",16
"Murphy, C. (CT-D)","Schatz, B. (HI-D)",84
"Murphy, C. (CT-D)","Cotton, T. (AR-R)",18
"Murphy, C. (CT-D)","Warren, E. (MA-D)",120
"Murphy, C. (CT-D)","King, A. (ME-I)",68
"Murphy, C. (CT-D)","Daines, S. (MT-R)",27
"Murphy, C. (CT-D)","Heitkamp, H. (ND-D)",52
"Murphy, C. (CT-D)","Fischer, D. (NE-R)",12
"Murphy, C. (CT-D)","Cruz, T. (TX-R)",8
"Murphy, C. (CT-D)","Kaine, T. (VA-D)",62
"Murphy, C. (CT-D)","Booker, C. (NJ-D)",92
"Murphy, C. (CT-D)","Sullivan, D. (AK-R)",21
"Murphy, C. (CT-D)","Perdue, D. (GA-R)",13
"Murphy, C. (CT-D)","Ernst, J. (IA-R)",18
"Murphy, C. (CT-D)","Tillis, T. (NC-R)",21
"Murphy, C. (CT-D)","Rounds, M. (SD-R)",25
"Murphy, C. (CT-D)","Sasse, B. (NE-R)",4
"Hirono, M. (HI-D)","Donnelly, J. (IN-D)",40
"Hirono, M. (HI-D)","Heller, D. (NV-R)",36
"Hirono, M. (HI-D)","Gillibrand, K. (NY-D)",157
"Hirono, M. (HI-D)","Klobuchar, A. (MN-D)",112
"Hirono, M. (HI-D)","McCaskill, C. (MO-D)",56
"Hirono, M. (HI-D)","Tester, J. (MT-D)",75
"Hirono, M. (HI-D)","Casey, R. (PA-D)",103
"Hirono, M. (HI-D)","Whitehouse, S. (RI-D)",111
"Hirono, M. (HI-D)","Corker, B. (TN-R)",4
"Hirono, M. (HI-D)","Barrasso, J. (WY-R)",13
"Hirono, M. (HI-D)","Cassidy, B. (LA-R)",17
"Hirono, M. (HI-D)","Heinrich, M. (NM-D)",93
"Hirono, M. (HI-D)","Peters, G. (MI-D)",94
"Hirono, M. (HI-D)","Warner, M. (VA-D)",49
"Hirono, M. (HI-D)","Risch, J. (ID-R)",16
"Hirono, M. (HI-D)","Shaheen, J. (NH-D)",116
"Hirono, M. (HI-D)","Merkley, J. (OR-D)",117
"Hirono, M. (HI-D)","Bennet, M. (CO-D)",77
"Hirono, M. (HI-D)","Franken, A. (MN-D)",135
"Hirono, M. (HI-D)","Coons, C. (DE-D)",104
"Hirono, M. (HI-D)","Manchin, J. (WV-D)",38
"Hirono, M. (HI-D)","Gardner, C. (CO-R)",24
"Hirono, M. (HI-D)","Lankford, J. (OK-R)",8
"Hirono, M. (HI-D)","Scott, T. (SC-R)",12
"Hirono, M. (HI-D)","Blumenthal, R. (CT-D)",149
"Hirono, M. (HI-D)","Rubio, M. (FL-R)",20
"Hirono, M. (HI-D)","Paul, R. (KY-R)",9
"Hirono, M. (HI-D)","Ayotte, K. (NH-R)",52
"Hirono, M. (HI-D)","Hoeven, J. (ND-R)",18
"Hirono, M. (HI-D)","Lee, M. (UT-R)",5
"Hirono, M. (HI-D)","Johnson, R. (WI-R)",11
"Hirono, M. (HI-D)","Schatz, B. (HI-D)",118
"Hirono, M. (HI-D)","Cotton, T. (AR-R)",14
"Hirono, M. (HI-D)","Warren, E. (MA-D)",118
"Hirono, M. (HI-D)","King, A. (ME-I)",70
"Hirono, M. (HI-D)","Daines, S. (MT-R)",28
"Hirono, M. (HI-D)","Heitkamp, H. (ND-D)",58
"Hirono, M. (HI-D)","Fischer, D. (NE-R)",16
"Hirono, M. (HI-D)","Cruz, T. (TX-R)",5
"Hirono, M. (HI-D)","Kaine, T. (VA-D)",68
"Hirono, M. (HI-D)","Booker, C. (NJ-D)",92
"Hirono, M. (HI-D)","Sullivan, D. (AK-R)",24
"Hirono, M. (HI-D)","Perdue, D. (GA-R)",10
"Hirono, M. (HI-D)","Ernst, J. (IA-R)",18
"Hirono, M. (HI-D)","Tillis, T. (NC-R)",24
"Hirono, M. (HI-D)","Rounds, M. (SD-R)",27
"Hirono, M. (HI-D)","Sasse, B. (NE-R)",3
"Donnelly, J. (IN-D)","Heller, D. (NV-R)",41
"Donnelly, J. (IN-D)","Gillibrand, K. (NY-D)",47
"Donnelly, J. (IN-D)","Klobuchar, A. (MN-D)",72
"Donnelly, J. (IN-D)","McCaskill, C. (MO-D)",36
"Donnelly, J. (IN-D)","Tester, J. (MT-D)",57
"Donnelly, J. (IN-D)","Casey, R. (PA-D)",54
"Donnelly, J. (IN-D)","Whitehouse, S. (RI-D)",42
"Donnelly, J. (IN-D)","Corker, B. (TN-R)",14
"Donnelly, J. (IN-D)","Barrasso, J. (WY-R)",29
"Donnelly, J. (IN-D)","Cassidy, B. (LA-R)",19
"Donnelly, J. (IN-D)","Heinrich, M. (NM-D)",42
"Donnelly, J. (IN-D)","Peters, G. (MI-D)",47
"Donnelly, J. (IN-D)","Warner, M. (VA-D)",41
"Donnelly, J. (IN-D)","Risch, J. (ID-R)",29
"Donnelly, J. (IN-D)","Shaheen, J. (NH-D)",53
"Donnelly, J. (IN-D)","Merkley, J. (OR-D)",35
"Donnelly, J. (IN-D)","Bennet, M. (CO-D)",53
"Donnelly, J. (IN-D)","Franken, A. (MN-D)",55
"Donnelly, J. (IN-D)","Coons, C. (DE-D)",60
"Donnelly, J. (IN-D)","Manchin, J. (WV-D)",51
"Donnelly, J. (IN-D)","Gardner, C. (CO-R)",33
"Donnelly, J. (IN-D)","Lankford, J. (OK-R)",19
"Donnelly, J. (IN-D)","Scott, T. (SC-R)",30
"Donnelly, J. (IN-D)","Blumenthal, R. (CT-D)",44
"Donnelly, J. (IN-D)","Rubio, M. (FL-R)",29
"Donnelly, J. (IN-D)","Paul, R. (KY-R)",13
"Donnelly, J. (IN-D)","Ayotte, K. (NH-R)",63
"Donnelly, J. (IN-D)","Hoeven, J. (ND-R)",34
"Donnelly, J. (IN-D)","Lee, M. (UT-R)",10
"Donnelly, J. (IN-D)","Johnson, R. (WI-R)",24
"Donnelly, J. (IN-D)","Schatz, B. (HI-D)",35
"Donnelly, J. (IN-D)","Cotton, T. (AR-R)",31
"Donnelly, J. (IN-D)","Warren, E. (MA-D)",29
"Donnelly, J. (IN-D)","King, A. (ME-I)",50
"Donnelly, J. (IN-D)","Daines, S. (MT-R)",40
"Donnelly, J. (IN-D)","Heitkamp, H. (ND-D)",55
"Donnelly, J. (IN-D)","Fischer, D. (NE-R)",28
"Donnelly, J. (IN-D)","Cruz, T. (TX-R)",15
"Donnelly, J. (IN-D)","Kaine, T. (VA-D)",36
"Donnelly, J. (IN-D)","Booker, C. (NJ-D)",38
"Donnelly, J. (IN-D)","Sullivan, D. (AK-R)",26
"Donnelly, J. (IN-D)","Perdue, D. (GA-R)",21
"Donnelly, J. (IN-D)","Ernst, J. (IA-R)",26
"Donnelly, J. (IN-D)","Tillis, T. (NC-R)",28
"Donnelly, J. (IN-D)","Rounds, M. (SD-R)",39
"Donnelly, J. (IN-D)","Sasse, B. (NE-R)",11
"Heller, D. (NV-R)","Gillibrand, K. (NY-D)",43
"Heller, D. (NV-R)","Klobuchar, A. (MN-D)",54
"Heller, D. (NV-R)","McCaskill, C. (MO-D)",24
"Heller, D. (NV-R)","Tester, J. (MT-D)",54
"Heller, D. (NV-R)","Casey, R. (PA-D)",40
"Heller, D. (NV-R)","Whitehouse, S. (RI-D)",29
"Heller, D. (NV-R)","Corker, B. (TN-R)",21
"Heller, D. (NV-R)","Barrasso, J. (WY-R)",65
"Heller, D. (NV-R)","Cassidy, B. (LA-R)",44
"Heller, D. (NV-R)","Heinrich, M. (NM-D)",37
"Heller, D. (NV-R)","Peters, G. (MI-D)",46
"Heller, D. (NV-R)","Warner, M. (VA-D)",34
"Heller, D. (NV-R)","Risch, J. (ID-R)",55
"Heller, D. (NV-R)","Shaheen, J. (NH-D)",45
"Heller, D. (NV-R)","Merkley, J. (OR-D)",25
"Heller, D. (NV-R)","Bennet, M. (CO-D)",49
"Heller, D. (NV-R)","Franken, A. (MN-D)",41
"Heller, D. (NV-R)","Coons, C. (DE-D)",53
"Heller, D. (NV-R)","Manchin, J. (WV-D)",37
"Heller, D. (NV-R)","Gardner, C. (CO-R)",70
"Heller, D. (NV-R)","Lankford, J. (OK-R)",35
"Heller, D. (NV-R)","Scott, T. (SC-R)",49
"Heller, D. (NV-R)","Blumenthal, R. (CT-D)",44
"Heller, D. (NV-R)","Rubio, M. (FL-R)",55
"Heller, D. (NV-R)","Paul, R. (KY-R)",36
"Heller, D. (NV-R)","Ayotte, K. (NH-R)",87
"Heller, D. (NV-R)","Hoeven, J. (ND-R)",42
"Heller, D. (NV-R)","Lee, M. (UT-R)",38
"Heller, D. (NV-R)","Johnson, R. (WI-R)",43
"Heller, D. (NV-R)","Schatz, B. (HI-D)",35
"Heller, D. (NV-R)","Cotton, T. (AR-R)",49
"Heller, D. (NV-R)","Warren, E. (MA-D)",21
"Heller, D. (NV-R)","King, A. (ME-I)",32
"Heller, D. (NV-R)","Daines, S. (MT-R)",67
"Heller, D. (NV-R)","Heitkamp, H. (ND-D)",34
"Heller, D. (NV-R)","Fischer, D. (NE-R)",47
"Heller, D. (NV-R)","Cruz, T. (TX-R)",40
"Heller, D. (NV-R)","Kaine, T. (VA-D)",24
"Heller, D. (NV-R)","Booker, C. (NJ-D)",25
"Heller, D. (NV-R)","Sullivan, D. (AK-R)",45
"Heller, D. (NV-R)","Perdue, D. (GA-R)",52
"Heller, D. (NV-R)","Ernst, J. (IA-R)",39
"Heller, D. (NV-R)","Tillis, T. (NC-R)",49
"Heller, D. (NV-R)","Rounds, M. (SD-R)",59
"Heller, D. (NV-R)","Sasse, B. (NE-R)",21
"Gillibrand, K. (NY-D)","Klobuchar, A. (MN-D)",163
"Gillibrand, K. (NY-D)","McCaskill, C. (MO-D)",63
"Gillibrand, K. (NY-D)","Tester, J. (MT-D)",90
"Gillibrand, K. (NY-D)","Casey, R. (PA-D)",126
"Gillibrand, K. (NY-D)","Whitehouse, S. (RI-D)",136
"Gillibrand, K. (NY-D)","Corker, B. (TN-R)",7
"Gillibrand, K. (NY-D)","Barrasso, J. (WY-R)",10
"Gillibrand, K. (NY-D)","Cassidy, B. (LA-R)",26
"Gillibrand, K. (NY-D)","Heinrich, M. (NM-D)",97
"Gillibrand, K. (NY-D)","Peters, G. (MI-D)",115
"Gillibrand, K. (NY-D)","Warner, M. (VA-D)",54
"Gillibrand, K. (NY-D)","Risch, J. (ID-R)",12
"Gillibrand, K. (NY-D)","Shaheen, J. (NH-D)",133
"Gillibrand, K. (NY-D)","Merkley, J. (OR-D)",138
"Gillibrand, K. (NY-D)","Bennet, M. (CO-D)",105
"Gillibrand, K. (NY-D)","Franken, A. (MN-D)",165
"Gillibrand, K. (NY-D)","Coons, C. (DE-D)",151
"Gillibrand, K. (NY-D)","Manchin, J. (WV-D)",39
"Gillibrand, K. (NY-D)","Gardner, C. (CO-R)",30
"Gillibrand, K. (NY-D)","Lankford, J. (OK-R)",6
"Gillibrand, K. (NY-D)","Scott, T. (SC-R)",20
"Gillibrand, K. (NY-D)","Blumenthal, R. (CT-D)",212
"Gillibrand, K. (NY-D)","Rubio, M. (FL-R)",39
"Gillibrand, K. (NY-D)","Paul, R. (KY-R)",11
"Gillibrand, K. (NY-D)","Ayotte, K. (NH-R)",81
"Gillibrand, K. (NY-D)","Hoeven, J. (ND-R)",21
"Gillibrand, K. (NY-D)","Lee, M. (UT-R)",7
"Gillibrand, K. (NY-D)","Johnson, R. (WI-R)",13
"Gillibrand, K. (NY-D)","Schatz, B. (HI-D)",109
"Gillibrand, K. (NY-D)","Cotton, T. (AR-R)",17
"Gillibrand, K. (NY-D)","Warren, E. (MA-D)",149
"Gillibrand, K. (NY-D)","King, A. (ME-I)",82
"Gillibrand, K. (NY-D)","Daines, S. (MT-R)",32
"Gillibrand, K. (NY-D)","Heitkamp, H. (ND-D)",65
"Gillibrand, K. (NY-D)","Fischer, D. (NE-R)",15
"Gillibrand, K. (NY-D)","Cruz, T. (TX-R)",6
"Gillibrand, K. (NY-D)","Kaine, T. (VA-D)",72
"Gillibrand, K. (NY-D)","Booker, C. (NJ-D)",130
"Gillibrand, K. (NY-D)","Sullivan, D. (AK-R)",25
"Gillibrand, K. (NY-D)","Perdue, D. (GA-R)",14
"Gillibrand, K. (NY-D)","Ernst, J. (IA-R)",25
"Gillibrand, K. (NY-D)","Tillis, T. (NC-R)",29
"Gillibrand, K. (NY-D)","Rounds, M. (SD-R)",30
"Gillibrand, K. (NY-D)","Sasse, B. (NE-R)",4
"Klobuchar, A. (MN-D)","McCaskill, C. (MO-D)",76
"Klobuchar, A. (MN-D)","Tester, J. (MT-D)",96
"Klobuchar, A. (MN-D)","Casey, R. (PA-D)",112
"Klobuchar, A. (MN-D)","Whitehouse, S. (RI-D)",127
"Klobuchar, A. (MN-D)","Corker, B. (TN-R)",9
"Klobuchar, A. (MN-D)","Barrasso, J. (WY-R)",24
"Klobuchar, A. (MN-D)","Cassidy, B. (LA-R)",26
"Klobuchar, A. (MN-D)","Heinrich, M. (NM-D)",95
"Klobuchar, A. (MN-D)","Peters, G. (MI-D)",110
"Klobuchar, A. (MN-D)","Warner, M. (VA-D)",65
"Klobuchar, A. (MN-D)","Risch, J. (ID-R)",24
"Klobuchar, A. (MN-D)","Shaheen, J. (NH-D)",140
"Klobuchar, A. (MN-D)","Merkley, J. (OR-D)",107
"Klobuchar, A. (MN-D)","Bennet, M. (CO-D)",103
"Klobuchar, A. (MN-D)","Franken, A. (MN-D)",186
"Klobuchar, A. (MN-D)","Coons, C. (DE-D)",143
"Klobuchar, A. (MN-D)","Manchin, J. (WV-D)",52
"Klobuchar, A. (MN-D)","Gardner, C. (CO-R)",37
"Klobuchar, A. (MN-D)","Lankford, J. (OK-R)",10
"Klobuchar, A. (MN-D)","Scott, T. (SC-R)",22
"Klobuchar, A. (MN-D)","Blumenthal, R. (CT-D)",162
"Klobuchar, A. (MN-D)","Rubio, M. (FL-R)",38
"Klobuchar, A. (MN-D)","Paul, R. (KY-R)",5
"Klobuchar, A. (MN-D)","Ayotte, K. (NH-R)",102
"Klobuchar, A. (MN-D)","Hoeven, J. (ND-R)",44
"Klobuchar, A. (MN-D)","Lee, M. (UT-R)",16
"Klobuchar, A. (MN-D)","Johnson, R. (WI-R)",26
"Klobuchar, A. (MN-D)","Schatz, B. (HI-D)",86
"Klobuchar, A. (MN-D)","Cotton, T. (AR-R)",29
"Klobuchar, A. (MN-D)","Warren, E. (MA-D)",99
"Klobuchar, A. (MN-D)","King, A. (ME-I)",96
"Klobuchar, A. (MN-D)","Daines, S. (MT-R)",51
"Klobuchar, A. (MN-D)","Heitkamp, H. (ND-D)",86
"Klobuchar, A. (MN-D)","Fischer, D. (NE-R)",32
"Klobuchar, A. (MN-D)","Cruz, T. (TX-R)",11
"Klobuchar, A. (MN-D)","Kaine, T. (VA-D)",64
"Klobuchar, A. (MN-D)","Booker, C. (NJ-D)",91
"Klobuchar, A. (MN-D)","Sullivan, D. (AK-R)",29
"Klobuchar, A. (MN-D)","Perdue, D. (GA-R)",17
"Klobuchar, A. (MN-D)","Ernst, J. (IA-R)",30
"Klobuchar, A. (MN-D)","Tillis, T. (NC-R)",42
"Klobuchar, A. (MN-D)","Rounds, M. (SD-R)",36
"Klobuchar, A. (MN-D)","Sasse, B. (NE-R)",5
"McCaskill, C. (MO-D)","Tester, J. (MT-D)",54
"McCaskill, C. (MO-D)","Casey, R. (PA-D)",47
"McCaskill, C. (MO-D)","Whitehouse, S. (RI-D)",51
"McCaskill, C. (MO-D)","Corker, B. (TN-R)",3
"McCaskill, C. (MO-D)","Barrasso, J. (WY-R)",13
"McCaskill, C. (MO-D)","Cassidy, B. (LA-R)",11
"McCaskill, C. (MO-D)","Heinrich, M. (NM-D)",50
"McCaskill, C. (MO-D)","Peters, G. (MI-D)",54
"McCaskill, C. (MO-D)","Warner, M. (VA-D)",44
"McCaskill, C. (MO-D)","Risch, J. (ID-R)",17
"McCaskill, C. (MO-D)","Shaheen, J. (NH-D)",66
"McCaskill, C. (MO-D)","Merkley, J. (OR-D)",47
"McCaskill, C. (MO-D)","Bennet, M. (CO-D)",52
"McCaskill, C. (MO-D)","Franken, A. (MN-D)",57
"McCaskill, C. (MO-D)","Coons, C. (DE-D)",59
"McCaskill, C. (MO-D)","Manchin, J. (WV-D)",35
"McCaskill, C. (MO-D)","Gardner, C. (CO-R)",13
"McCaskill, C. (MO-D)","Lankford, J. (OK-R)",11
"McCaskill, C. (MO-D)","Scott, T. (SC-R)",8
"McCaskill, C. (MO-D)","Blumenthal, R. (CT-D)",66
"McCaskill, C. (MO-D)","Rubio, M. (FL-R)",16
"McCaskill, C. (MO-D)","Paul, R. (KY-R)",9
"McCaskill, C. (MO-D)","Ayotte, K. (NH-R)",45
"McCaskill, C. (MO-D)","Hoeven, J. (ND-R)",16
"McCaskill, C. (MO-D)","Lee, M. (UT-R)",10
"McCaskill, C. (MO-D)","Johnson, R. (WI-R)",27
"McCaskill, C. (MO-D)","Schatz, B. (HI-D)",50
"McCaskill, C. (MO-D)","Cotton, T. (AR-R)",20
"McCaskill, C. (MO-D)","Warren, E. (MA-D)",54
"McCaskill, C. (MO-D)","King, A. (ME-I)",50
"McCaskill, C. (MO-D)","Daines, S. (MT-R)",22
"McCaskill, C. (MO-D)","Heitkamp, H. (ND-D)",47
"McCaskill, C. (MO-D)","Fischer, D. (NE-R)",18
"McCaskill, C. (MO-D)","Cruz, T. (TX-R)",2
"McCaskill, C. (MO-D)","Kaine, T. (VA-D)",43
"McCaskill, C. (MO-D)","Booker, C. (NJ-D)",44
"McCaskill, C. (MO-D)","Sullivan, D. (AK-R)",15
"McCaskill, C. (MO-D)","Perdue, D. (GA-R)",10
"McCaskill, C. (MO-D)","Ernst, J. (IA-R)",18
"McCaskill, C. (MO-D)","Tillis, T. (NC-R)",19
"McCaskill, C. (MO-D)","Rounds, M. (SD-R)",14
"McCaskill, C. (MO-D)","Sasse, B. (NE-R)",8
"Tester, J. (MT-D)","Casey, R. (PA-D)",69
"Tester, J. (MT-D)","Whitehouse, S. (RI-D)",63
"Tester, J. (MT-D)","Corker, B. (TN-R)",3
"Tester, J. (MT-D)","Barrasso, J. (WY-R)",34
"Tester, J. (MT-D)","Cassidy, B. (LA-R)",19
"Tester, J. (MT-D)","Heinrich, M. (NM-D)",89
"Tester, J. (MT-D)","Peters, G. (MI-D)",77
"Tester, J. (MT-D)","Warner, M. (VA-D)",54
"Tester, J. (MT-D)","Risch, J. (ID-R)",35
"Tester, J. (MT-D)","Shaheen, J. (NH-D)",80
"Tester, J. (MT-D)","Merkley, J. (OR-D)",81
"Tester, J. (MT-D)","Bennet, M. (CO-D)",98
"Tester, J. (MT-D)","Franken, A. (MN-D)",98
"Tester, J. (MT-D)","Coons, C. (DE-D)",96
"Tester, J. (MT-D)","Manchin, J. (WV-D)",52
"Tester, J. (MT-D)","Gardner, C. (CO-R)",44
"Tester, J. (MT-D)","Lankford, J. (OK-R)",10
"Tester, J. (MT-D)","Scott, T. (SC-R)",22
"Tester, J. (MT-D)","Blumenthal, R. (CT-D)",81
"Tester, J. (MT-D)","Rubio, M. (FL-R)",26
"Tester, J. (MT-D)","Paul, R. (KY-R)",13
"Tester, J. (MT-D)","Ayotte, K. (NH-R)",71
"Tester, J. (MT-D)","Hoeven, J. (ND-R)",34
"Tester, J. (MT-D)","Lee, M. (UT-R)",7
"Tester, J. (MT-D)","Johnson, R. (WI-R)",27
"Tester, J. (MT-D)","Schatz, B. (HI-D)",71
"Tester, J. (MT-D)","Cotton, T. (AR-R)",30
"Tester, J. (MT-D)","Warren, E. (MA-D)",57
"Tester, J. (MT-D)","King, A. (ME-I)",69
"Tester, J. (MT-D)","Daines, S. (MT-R)",73
"Tester, J. (MT-D)","Heitkamp, H. (ND-D)",79
"Tester, J. (MT-D)","Fischer, D. (NE-R)",22
"Tester, J. (MT-D)","Cruz, T. (TX-R)",7
"Tester, J. (MT-D)","Kaine, T. (VA-D)",49
"Tester, J. (MT-D)","Booker, C. (NJ-D)",52
"Tester, J. (MT-D)","Sullivan, D. (AK-R)",37
"Tester, J. (MT-D)","Perdue, D. (GA-R)",16
"Tester, J. (MT-D)","Ernst, J. (IA-R)",31
"Tester, J. (MT-D)","Tillis, T. (NC-R)",29
"Tester, J. (MT-D)","Rounds, M. (SD-R)",42
"Tester, J. (MT-D)","Sasse, B. (NE-R)",4
"Casey, R. (PA-D)","Whitehouse, S. (RI-D)",95
"Casey, R. (PA-D)","Corker, B. (TN-R)",8
"Casey, R. (PA-D)","Barrasso, J. (WY-R)",17
"Casey, R. (PA-D)","Cassidy, B. (LA-R)",23
"Casey, R. (PA-D)","Heinrich, M. (NM-D)",65
"Casey, R. (PA-D)","Peters, G. (MI-D)",90
"Casey, R. (PA-D)","Warner, M. (VA-D)",55
"Casey, R. (PA-D)","Risch, J. (ID-R)",22
"Casey, R. (PA-D)","Shaheen, J. (NH-D)",86
"Casey, R. (PA-D)","Merkley, J. (OR-D)",89
"Casey, R. (PA-D)","Bennet, M. (CO-D)",82
"Casey, R. (PA-D)","Franken, A. (MN-D)",110
"Casey, R. (PA-D)","Coons, C. (DE-D)",109
"Casey, R. (PA-D)","Manchin, J. (WV-D)",43
"Casey, R. (PA-D)","Gardner, C. (CO-R)",28
"Casey, R. (PA-D)","Lankford, J. (OK-R)",11
"Casey, R. (PA-D)","Scott, T. (SC-R)",18
"Casey, R. (PA-D)","Blumenthal, R. (CT-D)",124
"Casey, R. (PA-D)","Rubio, M. (FL-R)",29
"Casey, R. (PA-D)","Paul, R. (KY-R)",11
"Casey, R. (PA-D)","Ayotte, K. (NH-R)",62
"Casey, R. (PA-D)","Hoeven, J. (ND-R)",27
"Casey, R. (PA-D)","Lee, M. (UT-R)",9
"Casey, R. (PA-D)","Johnson, R. (WI-R)",14
"Casey, R. (PA-D)","Schatz, B. (HI-D)",69
"Casey, R. (PA-D)","Cotton, T. (AR-R)",22
"Casey, R. (PA-D)","Warren, E. (MA-D)",92
"Casey, R. (PA-D)","King, A. (ME-I)",62
"Casey, R. (PA-D)","Daines, S. (MT-R)",32
"Casey, R. (PA-D)","Heitkamp, H. (ND-D)",57
"Casey, R. (PA-D)","Fischer, D. (NE-R)",18
"Casey, R. (PA-D)","Cruz, T. (TX-R)",7
"Casey, R. (PA-D)","Kaine, T. (VA-D)",65
"Casey, R. (PA-D)","Booker, C. (NJ-D)",87
"Casey, R. (PA-D)","Sullivan, D. (AK-R)",24
"Casey, R. (PA-D)","Perdue, D. (GA-R)",15
"Casey, R. (PA-D)","Ernst, J. (IA-R)",22
"Casey, R. (PA-D)","Tillis, T. (NC-R)",21
"Casey, R. (PA-D)","Rounds, M. (SD-R)",27
"Casey, R. (PA-D)","Sasse, B. (NE-R)",7
"Whitehouse, S. (RI-D)","Corker, B. (TN-R)",8
"Whitehouse, S. (RI-D)","Barrasso, J. (WY-R)",14
"Whitehouse, S. (RI-D)","Cassidy, B. (LA-R)",17
"Whitehouse, S. (RI-D)","Heinrich, M. (NM-D)",88
"Whitehouse, S. (RI-D)","Peters, G. (MI-D)",92
"Whitehouse, S. (RI-D)","Warner, M. (VA-D)",45
"Whitehouse, S. (RI-D)","Risch, J. (ID-R)",16
"Whitehouse, S. (RI-D)","Shaheen, J. (NH-D)",112
"Whitehouse, S. (RI-D)","Merkley, J. (OR-D)",118
"Whitehouse, S. (RI-D)","Bennet, M. (CO-D)",75
"Whitehouse, S. (RI-D)","Franken, A. (MN-D)",154
