source,target,weight,pf_alpha
1833,1821,279,0.0974118202226855
193,343,337,0.0974458603052829
673,1341,190,0.097467311301123
1098,1116,18,0.0975489034273595
1653,1647,336,0.0975686142694054
145,2055,20,0.0976465058967881
1640,1644,83,0.0976587703755226
451,392,17,0.0977400725418145
549,640,22,0.0977464785976782
1738,1742,14,0.0977506391817993
1012,1901,16,0.0977586916838533
843,840,23,0.097774595008136
280,826,91,0.0978812372076872
204,878,371,0.0979414716274461
291,2108,1,0.0980663143232634
673,683,222,0.0981624969699952
1518,1527,113,0.0981746464773791
157,927,393,0.0981778074392078
1121,1543,81,0.0981924295275853
673,885,794,0.0982189456474117
697,588,149,0.098236960175404
1183,1187,735,0.0982373549233819
201,791,67,0.098280838146823
280,483,67,0.0983129782598696
539,2182,98,0.0983517807172664
754,326,43,0.0984982278421394
298,313,6,0.0986151817253364
700,885,697,0.0986227096358653
1508,753,120,0.098632857632513
1759,1751,29,0.0986976875376584
700,635,88,0.0987429934686547
257,765,283,0.0987536338775456
1468,1437,175,0.0988356840519814
203,206,151,0.0989737079153788
157,1999,145,0.0990177967849723
1366,2508,394,0.0990485647783497
1808,1816,160,0.099067460905844
618,653,726,0.0990928188215616
904,167,154,0.0991686893607978
1358,2493,41,0.0991689025519106
806,1323,577,0.0992736747906737
1377,1374,66,0.0992833431798456
736,616,83,0.09932372343327
1121,468,111,0.0993811940576351
1825,1851,1101,0.0994241850387071
1172,2414,8,0.0994690021621637
1202,1518,691,0.0994972420928063
1659,1202,245,0.0994972420928063
651,739,580,0.0996097835535118
747,1053,48,0.0997914078955308
1306,2472,45,0.0998036260403598
278,233,185,0.0998938142509699
506,1264,1708,0.0999475561438769
1095,1549,236,0.0999998162961073
145,2065,18,0.100001202432454
651,663,423,0.100115928011948
904,2316,25,0.100153830603748
2060,1981,5,0.100178049708895
1659,1219,1404,0.100185558930212
451,2153,75,0.100219450309647
301,827,28,0.100254211930995
204,855,60,0.100255401773023
1227,1260,34,0.100265526763478
731,2189,19,0.100314849748522
691,1095,824,0.100321394277585
935,933,3,0.10037556186349
891,896,253,0.100385368023606
1806,1810,56,0.100441639469068
574,661,511,0.100522594030723
208,210,59,0.100612899423404
443,170,7,0.100658082317939
1752,1844,285,0.100668533516729
769,279,13,0.100687713806645
813,340,539,0.100714486730918
280,878,60,0.100771431444169
771,860,54,0.100786205142407
806,744,998,0.100833233288819
799,841,115,0.100891784355891
1530,1642,453,0.101023523017937
924,214,9,0.101023778184268
199,832,564,0.101063174825131
225,864,98,0.101066248507982
2184,640,21,0.101067583812133
1109,1114,14,0.101099213177709
395,2139,22,0.101165181293769
443,1994,3,0.101223656443188
1029,1733,66,0.101353956034573
1808,1769,247,0.101374132758907
813,1437,5,0.101382218811406
981,958,56,0.101399687087079
301,293,8,0.101424585442859
665,692,258,0.10144673869087
204,26,197,0.101459974762445
443,436,9,0.101494845114369
507,640,6,0.101494845114369
368,846,55,0.101568410141902
667,2270,15,0.101569949479561
1784,1782,24,0.101651037658479
1123,2396,10,0.101724589875865
858,921,64,0.101779886425116
838,851,161,0.101822744547639
1323,765,105,0.101862139191852
813,2300,17,0.101938342864518
1833,1742,70,0.10194921050819
1330,1305,90,0.102023301348625
841,860,130,0.102217625057018
204,430,41,0.102225958905095
1294,2271,13,0.102393581316022
248,335,38,0.102475072635021
1733,1095,661,0.1024864231745
591,639,89,0.102490496780699
257,445,118,0.102556535649065
1508,1082,18,0.102558099586724
776,846,21,0.102605325858163
1733,1698,154,0.102675842248479
984,2328,33,0.102705110765966
1121,1101,314,0.102734206684636
893,747,593,0.102770297343296
806,415,28,0.102771126809441
2051,847,22,0.102785943019542
858,992,250,0.10279799814176
1659,1518,204,0.102820763582177
702,727,224,0.102869890391635
280,834,485,0.102911952734148
1096,923,55,0.102959627979909
807,791,134,0.103381872580565
280,506,190,0.103628669575876
1353,1293,97,0.103641085344625
682,523,65,0.103644829692958
248,338,11,0.103750166490774
1573,1979,19,0.103771895736973
1798,1767,25,0.103780102536101
1202,1504,54,0.103834347252573
1752,1815,324,0.103903427665899
579,741,184,0.103962405368958
225,226,14,0.103982132546035
1453,1097,2,0.10401517127912
771,194,58,0.104021769550096
972,978,166,0.10408497899289
1121,1115,60,0.104142064030403
476,472,79,0.104143796667834
170,388,20,0.104186703580671
1790,1818,53,0.104202584217372
286,270,44,0.104207409309864
1392,1393,205,0.10425797537319
262,779,14,0.104306581009581
858,167,46,0.104368139210898
858,428,103,0.104416874815608
506,685,166,0.104756729532985
1894,554,206,0.104760253168485
554,548,415,0.104813414794344
1189,1185,213,0.104825196752596
506,605,262,0.104832285115294
1788,2636,25,0.104850357641597
26,208,132,0.104920402250775
574,663,462,0.104976416886194
2318,1084,8,0.10499315015226
278,338,29,0.10502472960561
480,481,9,0.105032860728168
1140,1163,11,0.105050557039586
1059,459,249,0.105129306024872
848,1882,12,0.105166382445256
33,110,19,0.10518955504586
1096,1570,183,0.105240978321545
1374,2518,40,0.10533432315994
884,795,24,0.105359442538045
529,627,175,0.105372470321776
1320,1345,47,0.105401882985116
257,132,278,0.105423516407504
673,765,274,0.105454764353507
754,309,36,0.105469331219526
1098,459,35,0.105494327488894
53,76,6,0.105613178491614
237,194,39,0.105693742218393
905,921,567,0.105742407052944
700,2246,123,0.105755614531718
286,266,56,0.105821989507422
1663,1665,40,0.105866897666526
1201,1558,303,0.105954221462117
806,904,197,0.105963734574505
1825,1757,185,0.10597740643235
1625,1639,147,0.105996888277126
1219,1260,266,0.106008484528437
1653,1109,83,0.106052999925981
1456,1097,5,0.106140749121281
1161,1172,16,0.106217530073468
1347,1303,149,0.106255226773676
1353,2487,126,0.106255226773676
937,1404,12,0.106393331968344
859,2091,45,0.10639344266661
813,2296,69,0.106457010241255
1486,1490,9,0.106519369577398
295,816,84,0.106578523091925
1548,1527,177,0.106614074100796
256,277,24,0.106672758733383
1033,1036,116,0.106676269797205
1445,1442,66,0.106708100200094
1734,2001,4,0.106708218180468
797,807,51,0.106729510640609
259,1542,369,0.106855061535769
1330,1333,68,0.106984307064361
284,278,70,0.10708561517522
574,949,158,0.107130988714266
272,896,30,0.107164243044752
291,769,46,0.107254833357884
1092,1118,49,0.107270719319126
579,569,99,0.10729864415883
733,1033,647,0.107421129719617
484,483,88,0.107493657629623
1205,1226,24,0.10754247739114
204,428,138,0.107550924186439
431,428,351,0.107576045090474
806,384,4,0.107600681987619
965,939,186,0.107623185102777
648,932,614,0.107885873741513
167,2071,2,0.107929111326132
651,667,118,0.107952070738502
365,227,8,0.108007546055853
539,695,98,0.108090395276227
1261,1208,419,0.108092389703249
1053,1567,422,0.108100682543875
806,186,20,0.108114064994482
1096,2104,14,0.108135891686201
965,1323,1047,0.10813618297069
875,1507,163,0.108190741762804
1762,1779,13,0.108242894859863
365,747,316,0.108287660910738
1303,1324,103,0.108332933560619
1659,1064,527,0.108356710697334
702,578,1460,0.108372317867783
927,1417,10,0.108445215271697
663,986,618,0.108588142055566
697,710,33,0.108624428380271
53,691,1364,0.108626772790401
806,1462,404,0.108674958578702
203,875,255,0.108730357445005
150,86,15,0.108796832226451
1109,1098,16,0.108930462945596
1165,1155,13,0.108972741241587
769,258,357,0.108982092784964
807,858,214,0.109138043047175
807,864,66,0.109138043047175
1456,2304,718,0.109207872783855
1261,1748,73,0.109234849054891
1508,1437,173,0.109301026971613
554,642,256,0.109415507422184
574,679,508,0.109463996683325
259,1096,446,0.10947405167976
648,1096,757,0.109503708956511
1734,1844,678,0.109505404497377
1734,2640,24,0.109505404497377
648,588,698,0.109567772256334
16,1008,36,0.109631734730815
205,752,161,0.109702237121312
924,327,34,0.109727290770847
1254,1272,343,0.109774812794179
1428,1505,55,0.109807382755209
153,647,520,0.109811493067328
1809,1744,25,0.109848943827548
469,473,14,0.109961379434318
904,390,15,0.109982954086022
1014,2333,42,0.110004346182273
1778,1811,11,0.110020851395073
1092,481,97,0.110100057341127
1727,1633,78,0.11020806289564
259,1548,305,0.110271841011971
800,1096,635,0.110390762617567
1844,1835,110,0.110418947210513
295,431,70,0.110493204204723
816,1507,47,0.110562709867644
77,700,230,0.110598972686161
648,2283,6,0.110626530816115
2333,1015,12,0.110639078175263
885,1341,74,0.110715578921463
1353,1352,258,0.110826918154572
343,1117,38,0.110879273056386
893,882,291,0.110916046292689
875,433,171,0.110934574776911
1082,1119,57,0.110952335479929
1734,1609,357,0.110982370253137
202,1453,12,0.111037488693152
257,800,320,0.111099983761289
965,963,95,0.111179269919266
157,107,299,0.111215607245484
259,365,430,0.111255370704939
1659,1565,785,0.111271210818795
799,781,38,0.111286004004059
966,2257,128,0.111410991807332
893,1734,1232,0.111438417923242
1358,1356,5,0.111469290659536
236,878,425,0.111470615430143
308,298,74,0.11148979217761
754,433,29,0.11165055668923
433,289,30,0.111658297235075
1764,1740,374,0.111714623402131
858,852,79,0.111833221326551
1320,1327,47,0.111876997981718
625,665,364,0.11188256340161
648,974,546,0.111906757636425
625,689,527,0.111911141461588
733,552,3590,0.111918408102474
747,233,8,0.112018422291597
575,2234,172,0.112107933600958
1788,1796,132,0.112289787297254
266,857,36,0.112322965720939
1121,1573,189,0.112393630313731
807,1410,153,0.112426060903064
1392,2529,92,0.11244485647429
1026,1904,12,0.112449900901611
1573,1428,118,0.112464456664905
682,678,134,0.112509404648242
2060,1809,313,0.112535310759714
574,703,320,0.112561227150619
921,2091,18,0.112579500678137
1809,1827,107,0.112606332618599
1494,1490,9,0.112608247569974
554,986,634,0.112663838818333
1598,1581,72,0.112666214646083
170,191,14,0.112684287028382
1396,1402,31,0.112702780203132
194,428,19,0.112787264283895
199,237,128,0.11279416644117
725,524,244,0.112798608718907
827,336,20,0.112807605418081
157,682,267,0.112845743237778
1361,1355,40,0.112861461120089
257,647,369,0.112882484335009
280,266,27,0.112893445489494
1090,1085,6,0.112991575832863
758,1462,188,0.112991810546908
813,459,13,0.113009794562503
862,864,114,0.113076168841778
1745,1759,377,0.11310517960341
1306,2468,140,0.11310973516981
1098,1111,29,0.113148673045772
904,901,157,0.113151371520572
700,539,74,0.113203541365434
852,836,138,0.113390315357211
278,922,31,0.113394619659547
1205,1240,25,0.113417211148965
461,1065,212,0.11343469201655
702,683,75,0.113435946604097
1752,1801,311,0.113471729669489
365,1456,181,0.11356178441667
806,691,294,0.113572197241358
1653,1656,774,0.113614769388254
498,2167,59,0.113694196308359
765,847,185,0.113696231046024
280,340,161,0.113737559279541
1201,1202,791,0.113836256978655
965,943,68,0.113842362881246
765,2090,177,0.11387523106869
1518,1525,233,0.113877924574714
1518,1526,30,0.114145888240943
856,1121,155,0.114182061681347
890,803,47,0.114185836737463
852,888,78,0.114185978626943
579,512,370,0.114202347930406
1659,1264,303,0.11423459231963
1734,1429,88,0.114250815335302
625,2191,90,0.114252239104045
648,702,1431,0.114306882342063
157,858,134,0.114352473940988
1734,1797,285,0.114374667226657
280,992,279,0.114393466382023
896,219,46,0.114407270497254
754,333,156,0.114415082168233
771,1507,170,0.114499048544039
1382,2522,10,0.114615315339048
1321,1307,348,0.114648376911704
1064,1552,190,0.114656744586877
539,537,211,0.114669514870213
280,1423,60,0.114771372329401
895,913,16,0.11480916175846
1429,1924,61,0.114885918090299
157,1808,1377,0.114896372265485
731,511,24,0.114913368610227
571,2067,145,0.114947257739855
836,803,25,0.115144556230375
1642,1621,369,0.11514602728824
1323,1313,209,0.115252243682105
853,282,14,0.115253298580169
736,641,90,0.115282004148001
1808,1268,110,0.115293004211803
1201,1788,884,0.115405025215366
128,63,44,0.115416297177876
575,700,583,0.115492281403606
1316,1304,27,0.11552469250548
204,856,119,0.115526177381212
1798,1579,763,0.115542826779535
758,868,159,0.115577041678003
529,1876,46,0.115579891622141
1759,2636,23,0.115731789922517
1083,2356,60,0.115783490835079
730,741,1505,0.115830360286574
904,476,28,0.115850067007506
575,555,174,0.11586233552097
571,1417,1813,0.115872066099481
754,327,106,0.115908506504715
1633,1636,216,0.115978863324
23,292,20,0.116023476713018
806,799,202,0.116106884822846
769,220,101,0.116117056988069
204,869,100,0.116155723165294
904,1892,49,0.116183329841344
806,781,275,0.116288818983465
199,893,265,0.116331021108416
858,765,355,0.116373482880905
884,433,35,0.116392142243741
160,2071,24,0.116460634344725
1734,1456,283,0.116473344951977
627,726,271,0.116540469597323
1512,1494,73,0.116553264150946
1382,1381,6,0.116585478712024
472,484,7,0.116634606485098
807,816,42,0.116701905107937
682,606,93,0.116704735340301
875,202,133,0.116724149430499
1092,1507,58,0.116874239264451
847,809,245,0.11697267069373
1752,2637,104,0.116979929545945
2468,1310,1,0.117013501563866
1952,2701,2,0.117023835864849
841,848,81,0.117097103190607
257,224,91,0.117111107904913
904,909,24,0.117161151333115
1264,1095,397,0.117165391357485
821,830,4,0.117174433890355
1642,1610,889,0.117271438916231
673,720,1568,0.11729723515887
806,1094,921,0.117389966881492
476,484,23,0.11747133200933
468,1100,95,0.117691740723013
627,527,151,0.117709995040998
597,661,2135,0.117753225986779
257,834,148,0.117753759218792
965,984,236,0.117754824064823
1033,1653,537,0.11776892939071
273,920,40,0.117805618255139
1798,1814,8,0.117839986246045
139,647,207,0.117904328701571
1270,1288,100,0.118035386871986
838,850,294,0.118064343939463
648,736,1062,0.118229086689124
893,673,1018,0.118613746193711
1313,1332,18,0.11863538747779
673,2068,198,0.118637001400453
769,781,58,0.118658062649364
1064,1066,169,0.118691270218222
806,406,48,0.11872895130865
486,698,14,0.118753160311103
1392,2524,19,0.118785111488935
1468,1494,90,0.118795602962011
981,539,118,0.11879674935072
461,1064,747,0.118830271849709
1734,1795,12,0.118871784359913
875,1441,453,0.119000097230753
691,540,443,0.119069195700758
807,2290,51,0.119156640371574
225,1456,12,0.119183373259134
691,685,1252,0.119185654796586
1666,1733,1623,0.119241367983959
579,597,287,0.119267336913627
597,2246,204,0.119644898320057
2060,1819,71,0.119688783078173
893,1096,1045,0.119766486085215
981,979,453,0.119785338623016
506,2183,462,0.119815738495481
733,710,545,0.119822079892149
257,847,153,0.119828759607258
896,328,14,0.119858056960583
301,2121,16,0.119871806544523
1494,1579,42,0.119952345008712
575,976,47,0.119954044802722
209,1456,137,0.119959222515599
758,438,28,0.119967169679425
280,625,2402,0.120066026026475
203,769,700,0.120083460115648
904,164,92,0.120099038007219
574,645,161,0.12011345687419
739,582,352,0.120248414260924
625,1366,867,0.120348177955769
278,287,37,0.120361168249551
193,753,54,0.120416987688258
884,404,112,0.120427599432426
647,673,225,0.120428168947588
769,281,3,0.120446387753823
766,763,69,0.120457911658545
575,697,338,0.12065474916002
1101,1559,390,0.120718760749313
196,257,354,0.120767862348938
625,1877,47,0.120768905749588
627,488,126,0.120774624918201
1808,1548,790,0.120867353970569
333,233,160,0.120868581235088
193,2083,16,0.120881930098568
248,766,126,0.12091889910183
1442,1443,24,0.120929924275466
627,1507,127,0.12100183163883
904,907,88,0.121027344724667
160,164,74,0.121033466466821
663,729,110,0.121098776514013
1801,1786,154,0.121111613824132
754,211,124,0.121119594827689
340,349,12,0.121158264719279
1571,1577,370,0.121240260919322
891,878,211,0.121390743167653
37,2031,32,0.121420696189753
1065,459,200,0.121482249472983
203,906,223,0.121498561169109
53,627,948,0.121515759476869
579,589,278,0.121517639533552
1323,1307,112,0.121540227017689
799,2103,201,0.121555995859483
1264,865,373,0.121613394302611
1140,2382,16,0.121616863420608
236,763,199,0.121622314697226
1733,1727,617,0.121662621909624
579,537,129,0.121663336853172
847,465,85,0.121707343747187
480,466,2,0.12171952145388
257,769,304,0.121723391967554
730,674,2286,0.121731017062176
894,917,11,0.121733232215455
1833,1743,9,0.121781078682769
1764,1756,272,0.121938263548434
209,873,38,0.122069681606074
705,546,15,0.12217368394618
390,406,10,0.122199428945962
1734,1268,252,0.122257795316807
237,211,175,0.12226818375442
136,82,14,0.122292735569856
841,811,8,0.122294121594723
965,976,240,0.122325021630504
1548,1520,98,0.122325052708176
485,483,195,0.122348474075249
506,680,124,0.122406600206158
1753,1260,28,0.12256623698685
1096,1437,38,0.122632578524508
1165,2407,22,0.122644651520277
252,2102,26,0.122646273218548
816,825,28,0.122691513521419
1508,1448,89,0.122698515796201
1401,2720,1,0.122783437135461
1753,1756,137,0.122831261702084
1778,1945,33,0.122838252681132
700,619,16,0.122904757925007
1833,1838,86,0.123014809172544
705,511,31,0.123026431874504
984,986,565,0.123053928098052
194,1882,8,0.123310464881865
858,836,124,0.123380177879921
1734,1756,353,0.123432158178886
278,335,15,0.123494249968091
806,463,38,0.12362467042634
1272,1279,186,0.123711787703893
203,832,107,0.123721859687403
691,536,1422,0.123746570500764
340,194,26,0.123778579095377
280,448,31,0.123806936615134
340,202,403,0.1238539730086
885,882,335,0.123875316719722
625,1323,487,0.12392430724674
924,1966,143,0.123950280743652
157,2052,73,0.123952524146202
682,600,570,0.123956306035522
849,836,186,0.124158676852747
280,645,246,0.124158963065879
691,619,225,0.124220821327692
280,691,1896,0.124223870033123
885,771,339,0.124259891033628
1346,1332,82,0.124269886041884
579,585,142,0.124309228688221
1264,1653,181,0.124414877390595
1254,1205,332,0.124439184861743
157,1896,48,0.124458036464109
575,597,411,0.12448664295364
765,295,696,0.124495991191977
730,736,549,0.124531476725593
128,885,694,0.124537504577118
1059,1115,23,0.12454090884822
443,441,20,0.124543900403735
433,212,9,0.124544117224888
1261,1196,89,0.124596990640696
984,1341,118,0.124801285516512
365,354,90,0.124810335197845
1659,1201,404,0.124855723354933
981,506,475,0.124877545901729
875,428,51,0.124896217162337
257,1570,113,0.124976203354182
597,999,124,0.125106910130324
852,742,148,0.125148664689235
1264,1642,766,0.125200924736214
308,333,298,0.125255251534088
1806,1833,341,0.125292226452657
627,663,424,0.125315724127996
748,1507,32,0.125384690543983
1029,1022,2,0.125558226153833
1429,1433,29,0.125590286822769
1668,1681,188,0.125684681904891
1591,1196,142,0.125731354559981
1126,2376,7,0.125731354559981
575,667,405,0.125742777406364
257,308,104,0.125807963022143
1733,1598,893,0.125958304942836
1254,1268,894,0.125966365499741
257,753,12,0.125970586650851
291,203,195,0.125980256260948
645,632,155,0.126156120156536
132,1542,248,0.126167941676055
648,602,2201,0.126293364205577
1508,2544,55,0.126448010758955
292,327,22,0.126448010758955
730,2264,419,0.126548722931122
1833,1800,27,0.126590178587585
370,282,19,0.126689943143679
1598,1586,215,0.126768472502553
1759,1845,1644,0.126777110228365
1065,1059,98,0.126808742860964
1796,1811,35,0.126834035870141
1788,1812,449,0.126849985701084
627,535,179,0.126881031634854
1642,1625,1189,0.126952673173082
225,229,12,0.127188489514583
858,851,388,0.127268704809385
529,981,5258,0.127284882760041
766,234,98,0.127288418853322
272,239,40,0.127374780464896
648,679,224,0.127416888055935
280,749,440,0.127430861643714
813,809,335,0.127513109453812
554,739,257,0.127530635926971
682,2189,431,0.127614265176898
1666,2607,20,0.127814807624148
225,2093,92,0.127929319843948
199,865,125,0.128011493685504
890,747,58,0.128067188221079
278,1882,17,0.128102061368664
1516,1536,101,0.128124716207505
673,983,221,0.128206560606822
210,758,1106,0.128290634678219
1759,1768,55,0.128328332819859
1507,832,98,0.128336508180307
1272,1219,284,0.128345343123328
2304,1488,3,0.128400345205998
856,809,359,0.128400430498029
201,208,222,0.128534088472412
663,692,85,0.128534088472412
204,849,97,0.128657992698431
280,1321,398,0.128733927373777
1321,1320,135,0.128879798547897
769,327,37,0.128887001838005
574,569,1425,0.128927943064647
806,1456,1378,0.128934768323323
575,712,1205,0.128955721112455
807,795,66,0.128995471661764
1323,1336,500,0.129058955942586
591,806,1328,0.129128678467048
286,757,357,0.129198049445488
132,145,350,0.12935587937382
1201,1656,291,0.129356729538676
333,845,88,0.129374538148885
1573,1825,786,0.129388725312828
700,548,208,0.129402071049741
1293,2446,26,0.129484135774909
682,632,150,0.129505859564622
1092,1450,107,0.129622430450241
810,856,158,0.129654747754837
758,202,69,0.129669591174245
1494,2544,3,0.129708214967741
1115,1108,170,0.12972014089683
700,498,260,0.129728270322589
579,506,927,0.129733811804748
890,2089,11,0.129734695348706
506,610,521,0.129753833376866
451,457,114,0.129753833376866
246,255,26,0.129814158965556
1598,1556,19,0.129866358940034
806,1392,462,0.129910953311395
810,433,104,0.129946146680056
1752,1770,370,0.130000125740597
468,483,129,0.130008506368191
204,767,75,0.130053565175827
110,134,156,0.130135098281686
810,203,180,0.13017334286708
774,760,165,0.130250328840838
730,690,1196,0.130351077158571
554,995,389,0.130374925876713
730,1734,1059,0.130395836844506
673,672,12,0.130415633801947
1744,1851,88,0.13044128042894
833,838,90,0.130597236251405
1268,1240,25,0.130619603602659
575,589,82,0.130853341724385
875,2086,19,0.130906751269367
1808,1579,202,0.130979721871238
1733,1710,68,0.131045082841925
203,334,273,0.131265625797236
286,369,57,0.131287156446803
648,1392,1780,0.131298285730603
25,591,100,0.131413966161846
193,424,32,0.131586517777794
1716,1713,94,0.131680890677983
754,203,168,0.131681654473134
571,613,540,0.131699060563219
645,1358,316,0.131714999714024
1227,1180,252,0.131845555215987
1533,1931,12,0.131867031214333
1788,1801,251,0.131966895077781
1833,1812,586,0.131993404867975
1508,890,361,0.132047132944032
1571,2585,114,0.132140945475154
1456,1467,476,0.132271340960779
1227,1247,118,0.132303574010719
834,853,23,0.132463040532402
752,217,31,0.132491787676685
1548,1565,917,0.132509455046072
758,861,207,0.132549160200636
890,921,18,0.132622117958937
193,201,286,0.132625866981646
1542,1468,151,0.132642743286014
1123,1160,4,0.13275469707741
673,667,147,0.13277913688481
574,1202,1529,0.132802233733684
1671,1704,46,0.132811104727876
1653,1727,139,0.13288741725038
237,432,134,0.132888807442384
574,690,270,0.132993499229854
1260,2420,22,0.133056396790253
332,202,159,0.133077264665748
209,865,797,0.133085589429852
1170,2413,7,0.133132850938168
506,608,1331,0.133170698138894
858,844,65,0.133272333039795
199,1068,793,0.133355637372491
1272,1276,58,0.13340027100995
841,850,234,0.133420185911361
340,238,76,0.13346214080981
575,952,131,0.133687079603389
237,929,71,0.133746950887668
1316,1339,76,0.133832105768779
1653,1718,86,0.133843283643653
1396,1400,23,0.133854946198908
1851,1802,26,0.133863154121681
1137,2383,11,0.133876928332499
841,839,43,0.133894198180169
1518,1573,251,0.133905711792799
673,986,225,0.133928973422117
1656,1571,72,0.133989435695416
1788,1762,535,0.134026321789664
199,1514,188,0.134033897216813
939,978,233,0.134053638740384
575,2190,292,0.134076472777495
591,733,956,0.134084846320902
506,2170,139,0.134136128200991
2400,1171,14,0.134199263392985
2032,82,52,0.13432147592491
2060,1737,26,0.13435542479934
858,332,233,0.134379436267391
1536,1539,138,0.134393166727957
718,2188,17,0.134423611738929
257,992,73,0.134528112066707
433,287,10,0.13453245054683
748,262,12,0.134599347704241
813,825,62,0.134622432872098
1227,1225,73,0.13466411799015
574,727,834,0.134691076894566
645,807,537,0.134701747060843
858,845,193,0.13470707094828
1330,1313,110,0.13477205622336
1406,2532,17,0.13477205622336
893,1542,1198,0.13488086111691
891,431,150,0.134894348058764
280,870,160,0.134896600650102
280,809,396,0.13492022189126
766,230,12,0.134954570217836
193,259,281,0.134977092613263
506,618,580,0.135207529058988
862,1966,85,0.135382433715804
881,1965,22,0.135390891841689
1303,1344,63,0.135398774314512
524,640,22,0.135400770467295
2522,1393,23,0.135429576165454
896,211,130,0.135439541314714
1468,1439,8,0.135476358449883
1456,2545,267,0.13552584725677
1507,1464,66,0.135540942552911
827,334,14,0.135612011774628
683,592,202,0.135753376966473
199,905,596,0.135759987636835
1507,925,68,0.135765247446105
1518,1549,266,0.135782253718942
1306,1345,307,0.135837273911146
183,481,2,0.13601070225189
730,2190,1651,0.136034504697625
208,861,221,0.136078700539344
199,236,76,0.13611427597132
209,433,178,0.136187141393983
702,1189,1425,0.136300776777923
193,838,776,0.136380157611004
209,826,114,0.136420159920366
552,587,14,0.13653975942232
1801,1845,226,0.136600017407493
765,811,29,0.136637227431265
1625,1651,66,0.136829176420133
1272,1917,30,0.137007089804283
292,224,78,0.137061152995878
647,665,420,0.137144554615164
1201,1231,123,0.137145963325205
85,125,30,0.137214356107865
625,575,365,0.13722246467674
280,794,92,0.137533435401098
225,858,84,0.137584407615842
1194,1197,310,0.137668142914864
1666,1676,335,0.137752907396361
1653,1625,266,0.13785703669489
1809,1949,26,0.137901627268268
627,562,180,0.13791226680018
858,752,33,0.137979987620691
667,726,744,0.137991425832356
204,753,101,0.138017468292749
527,618,131,0.138028981892196
627,502,144,0.138116417194242
1401,1400,71,0.138135698729613
625,597,114,0.138141014852172
965,947,313,0.138167808645226
1706,1700,41,0.138175986613477
875,749,171,0.138180837846389
724,592,35,0.138295113483644
187,202,7,0.138312090541945
1370,1378,128,0.138331102547619
858,922,188,0.138371927153725
625,632,133,0.138381033399659
1734,1494,71,0.138404009455634
1014,2334,88,0.138436778867584
1456,1458,77,0.13845919539686
875,462,129,0.138465878301439
1656,1648,82,0.138549402502954
733,1734,2569,0.13857868902476
1809,1747,69,0.138679384620312
1494,2304,11,0.138684693854821
618,667,69,0.138792922800267
1323,1322,252,0.138847374997809
308,330,54,0.138890075113386
736,710,84,0.13897125713414
273,211,151,0.138999290120908
1734,1798,1049,0.139039346194392
259,574,4465,0.139053714167355
128,514,77,0.139078500304659
753,750,9,0.139093801819982
825,814,3,0.139149843416371
574,1183,523,0.139191551845212
1778,1801,283,0.13920836712022
758,850,12,0.139266956881295
1064,1548,836,0.139285750745496
730,1154,166,0.139350443779427
193,187,121,0.139353540509506
858,184,79,0.139395977314525
199,365,219,0.139408995086988
554,2194,160,0.139498331086284
292,769,176,0.139518679387206
1053,2361,6,0.139599067592574
1536,1535,175,0.139623765689103
819,205,7,0.139655379128859
236,1115,11,0.139658413944709
771,283,18,0.139704680149872
929,565,621,0.139721304860009
476,485,98,0.139725420542692
1571,2570,33,0.139787955595555
965,968,241,0.13993523115498
486,705,19,0.13997127123089
1435,1467,47,0.139978561610134
597,510,129,0.140218316021559
575,683,512,0.140219655414424
193,868,564,0.140242125029493
193,920,106,0.140242125029493
1808,1778,469,0.140254831182013
280,476,71,0.140468244320032
209,1450,255,0.14047191930655
1642,1706,586,0.140511634443137
984,1316,12,0.140520361010476
1306,1301,441,0.14056055720443
286,279,18,0.140588841553864
1456,2320,303,0.140667367735024
733,652,136,0.140667567419709
1456,1477,720,0.140791034361809
468,455,34,0.140803382387238
2060,1205,119,0.140812157945633
884,278,66,0.140898484865846
591,632,282,0.140903384154991
800,445,138,0.141067111975822
1653,1565,385,0.141078665205096
445,788,8,0.141210595037994
771,854,73,0.141285050178928
797,847,35,0.141324503837166
1727,1717,61,0.141406450794145
1610,1611,45,0.141406450794145
413,1870,5,0.141427643640902
1101,1090,69,0.141429496704501
1341,1344,85,0.14143024521097
627,982,217,0.141517790884239
1392,1395,83,0.141539244471842
858,1450,513,0.141542898867063
904,236,598,0.141546387664777
157,1201,774,0.141588920358478
1733,1714,136,0.141629877677575
700,765,1895,0.141701444019465
1659,1274,309,0.141837247829399
1053,1108,370,0.141893948033236
1014,1017,29,0.142059516218109
574,2191,2252,0.142088829673526
904,1966,87,0.142147459499974
2143,399,6,0.142152340451545
144,110,114,0.142183478354437
199,1264,146,0.142186265674729
1734,1573,213,0.14227542403583
1202,1180,268,0.142281594221147
1659,1806,661,0.142330695540186
1096,1321,76,0.142392592040918
807,776,193,0.142439481377368
565,724,776,0.142602573354609
236,1893,35,0.142605100142786
1679,1719,5,0.142618633328975
647,668,623,0.142735409965986
157,237,802,0.142807907327103
1392,2525,75,0.142833759417803
856,859,104,0.142838083299241
847,1573,1140,0.142838860994419
627,985,161,0.142944962216214
201,885,1913,0.142975289707349
575,690,248,0.143025247700066
1727,1730,791,0.143028473354936
885,1507,676,0.143050352557691
1261,1813,21,0.143108684314636
1166,2409,29,0.143185161220341
1825,1740,432,0.143196010843973
708,741,126,0.143426077740119
