source,target,weight,gloss_alpha,nc_score,mlf_score,pf_alpha,df_alpha,hss_score,global_score
1261,1268,252,0.286538,0.9376994861170338,629.1354683904304,0.277341596848246,0.3832814275414741,0.0,252
1261,1652,8,0.864199,0.8972383359285602,20.697498406056027,0.852428753757008,0.8951770894312998,0.0,8
1261,1288,227,0.182506,0.9676120484460958,709.782712893384,0.764828858279915,0.1891501159883095,0.0,227
1261,1445,91,0.349855,0.9710078335208252,300.63160878627707,0.635039288346819,0.3602789713517219,0.0,91
1261,1532,218,0.314448,,619.8563103744369,0.422814036082236,0.4182807466908261,0.0,218
1261,1558,145,0.293106,0.9345715574933424,358.2192788013644,0.272911578906885,0.3400677262285501,0.0,145
1261,1748,73,0.568807,0.8117560588682091,104.9160998883664,0.109234849054891,0.6711787647247733,0.0,73
1261,1753,200,0.297539,0.8789513062366353,369.0005291269856,0.341399030346484,0.3835314163329988,0.0,200
1261,1754,179,0.257876,0.9458134720523176,475.3393477469943,0.461537960133945,0.3005582018887992,0.0,179
1261,1809,285,0.250534,0.9114533230362154,611.2077191139166,0.334315138684067,0.324057697883198,0.001097293343087,285
1261,1813,21,0.435272,0.9525913700275191,63.403175863355216,0.143108684314636,0.4743946637435906,0.0,21
1192,1916,28,0.0874064,0.999979111502297,296.31144613654726,0.0009534130447849,0.1322314049586778,1.0,28
1208,1203,24,0.468638,0.9891018302383724,106.82839657872292,0.265584032897454,0.6712328767123288,0.0,24
1208,1204,52,0.228879,0.9902838707192552,232.01207595839008,0.201184155472388,0.2759029839940096,0.9996342355523042,52
1208,1206,188,0.221229,0.9833828785808958,709.782712893384,0.0242207112130388,0.2064128976178543,0.0,188
1208,1209,48,0.727118,0.9213997392722504,114.25644457199716,0.839760716100423,0.8069366554000641,0.0,48
1208,1210,71,0.510863,0.9856512146418008,290.1234032949594,0.247874777373635,0.574077741150159,0.0,71
1208,1211,72,0.535388,0.9830752210591404,279.2704679475465,0.442589342436109,0.6452566514377855,0.0,72
1208,1212,75,0.688408,0.9827165888806008,292.82809661888166,0.865302671812658,0.7978436657681941,0.0,75
1208,1213,49,0.73371,0.9816010304468756,184.4672747667847,0.645515778122941,0.8274647887323944,0.0,49
1208,1230,624,0.0657593,0.9915589549597086,709.782712893384,0.529688470012106,0.0238911127485376,1.0,624
1208,1231,26,0.699512,0.8980621368021132,63.28982048055463,0.310537889629795,0.7696753409661129,0.0,26
1208,1232,288,0.063964,0.9936714527437148,709.782712893384,0.196251052277646,0.0299055391448125,1.0,288
1208,1234,807,0.0155455,0.9941223683369268,709.782712893384,0.65567746578076,0.0021014495844529,1.0,807
1208,1235,680,0.0217463,0.9942446003346094,709.782712893384,0.532398409183293,0.0082858663704735,1.0,680
1208,1237,383,0.205716,,709.782712893384,0.969819746123212,0.1045368277790956,1.0,383
1208,1241,282,0.255582,,709.782712893384,0.735198509398613,0.2537824275013305,0.0,282
1208,1246,49,0.631417,0.9585769590516636,147.98523556907816,0.846100413754243,0.7128927171256783,0.0,49
1208,2416,26,0.496218,0.9865239456274804,109.75172123139656,0.469513082024275,0.7373737373737373,0.0,26
1208,1247,50,0.714705,0.942959690603928,131.66051654755518,0.361482331916751,0.7986933226437036,0.0,50
1208,1249,54,0.51422,,152.0127543181952,0.448219628472281,0.540408700897069,0.0,54
1208,1251,255,0.138241,0.977913010396574,709.782712893384,0.0153097274540262,0.1114709077808803,0.9981711777615216,255
1208,1268,1814,0.0282361,0.9861424465826608,709.782712893384,0.377856291757015,0.0004511976095542,0.9656181419166058,1814
1251,1206,50,0.567825,0.9929589637938598,240.9811028776596,0.28641656553649,0.6832882525445065,0.0,50
1251,1230,49,0.618541,0.9856640710183724,200.02502919257816,0.0384349400006751,0.7883529036379673,0.0,49
1251,1234,48,0.611555,0.9858242712178126,200.1506493938857,0.0373571508615785,0.7711800584455123,0.0,48
1251,1241,162,0.229376,0.9887054005134942,705.5164659886711,0.0669939903702815,0.4604192019577163,0.0,162
1251,1268,246,0.135986,,709.782712893384,0.32411117808612,0.3922747180845666,0.0021945866861741,246
1185,1188,7,0.917181,0.9938684085889654,37.57863214047436,0.158982694652011,0.9272976680384089,0.0,7
1191,1916,5,0.927359,0.9999393175832836,50.07453465771792,0.705409506849705,0.7856404958677686,0.0,5
1191,2685,7,0.937739,0.9999847426192656,78.18365388256834,0.719848977243131,0.6111111111111112,0.0007315288953913,7
1916,2685,11,7.49158e-29,0.9999834475145736,120.29817881858948,0.43166097937781,0.3888888888888888,0.9996342355523042,11
1194,1196,174,0.346662,0.9936113785843478,709.782712893384,0.0607896884338719,0.284108234068486,0.0007315288953913,174
1194,1197,310,0.0343178,0.9990820674388524,709.782712893384,0.137668142914864,0.0091949724921854,0.0007315288953913,310
1194,1199,12,0.92863,0.9693265378732124,42.77522611094082,0.85568026557935,0.9745954433742032,0.0,12
1194,1200,481,0.0966664,0.99882073032576,709.782712893384,0.3076744024236,0.0251277829981249,0.9992684711046086,481
1196,1199,491,0.125492,,709.782712893384,0.673805993630183,0.2753021572296535,0.9996342355523044,491
1196,2415,22,0.355891,0.9957357664567716,118.90272114358385,0.788542100425783,0.4993777777777779,0.0,22
1196,1268,61,0.566321,0.8584006004108744,107.27228254843232,0.228556484131385,0.7950591260695499,0.0,61
1196,1558,95,0.365057,,252.69636080109623,0.17830793290635,0.4951427596910486,0.0,95
1196,1745,134,0.299968,0.927186435411674,317.66700741850303,0.545817266674011,0.5018277389776159,0.0,134
1196,1753,36,0.661232,0.6559412756484866,33.04052350792375,0.888792369810722,0.8425061783424481,0.0,36
1196,1759,12,0.86256,-0.0781726073924854,0.9570515015786378,0.0147237682307906,0.954088366786081,0.0,12
1196,1762,179,0.227112,,441.9912476708562,0.739235499681535,0.4410020524618036,0.0,179
1196,1796,14,0.833761,0.3956165783283011,6.796015596262085,0.876892852066714,0.9409755844050728,0.0,14
1196,1801,48,0.601564,0.8571560510160928,83.04713142633042,0.383521462891394,0.7851291843122286,0.0,48
1196,1805,25,0.729789,,27.933584329628182,0.0782237883319617,0.8776624721009831,0.0,25
1196,1807,31,0.65588,0.8374075155209147,52.48356565811149,0.892848196543446,0.8030417572968226,0.0,31
1196,1809,100,0.421669,,174.8799222242934,0.930377424461777,0.6753317690665361,0.0,100
1196,1756,30,0.660287,0.8086553121068535,45.22509124434182,0.944961583111129,0.8044519683562474,0.0,30
1196,1793,5,0.933685,0.1704790921028768,2.013942416630752,0.739423962949991,0.9650455696702804,0.0,5
1197,1199,342,0.025134,0.9988157434722044,709.782712893384,0.762104607404565,0.4330826852176811,0.0021945866861741,342
1197,1268,12,0.81499,,19.49577173234566,0.935094160438898,0.956018973214266,0.0,12
1197,1558,56,0.397075,0.9737721798975204,194.7787205915866,0.901984187585447,0.6619029345049938,0.0,56
1197,2415,8,0.877069,0.996514011774662,46.95688628852328,0.0073736675029926,0.7980444444444444,0.0,8
1197,1756,8,0.849291,,13.42310159120818,0.526771033471104,0.9437382116766256,0.0,8
1197,1762,6,0.904647,,5.310303128075708,0.502358333229961,0.9731449623766938,0.0,6
1197,1805,8,0.858536,0.5573386091564383,11.433855773352729,0.986621767264973,0.9591500337040864,0.0,8
1197,1809,20,0.702125,,31.78275914432751,0.92062276341491,0.924715744469412,0.0,20
1197,1759,2,0.957752,-0.5556047076573294,0.2648250081585769,0.220686979781062,0.9921994116009746,0.0,2
1199,1200,560,0.0909435,0.9985431610073916,709.782712893384,0.0268166413341199,0.012676432055473,0.0025603511338697,560
1200,1195,125,1.0,0.9994241468372276,709.782712893384,0.751231974727781,0.41179539362496,1.0,125
1200,2415,45,0.124101,0.9989884012115742,301.9119853321931,0.0868477132694718,0.16,1.0,45
1200,1265,59,0.614574,,150.82139782956975,0.93218088174221,0.8942659626882901,0.0,59
1200,1745,172,0.22851,0.9697641005461458,556.2042349107652,0.0082960588317656,0.4119210544616539,0.0029261155815654,172
1200,1748,75,0.48989,0.943290755226754,197.9437408673622,0.947856743952449,0.6638495584705628,0.0,75
1200,1796,44,0.63971,,83.13721507870189,0.990029710382271,0.8257172119857126,0.0,44
1200,1807,60,0.515523,0.95380996799982,174.09896388072036,0.951735033743395,0.6531713487230544,0.0,60
1200,1812,118,0.379124,,273.6739200643326,3.41881462042793e-05,0.649303781944786,0.0,118
1200,1816,8,0.892437,,9.332526782955313,0.943731465008364,0.9474887903063736,0.0,8
1200,1756,4,0.941008,0.2840507313689259,2.636676279045058,0.61663384252663,0.97147233474651,0.0,4
1268,1206,173,0.248881,,709.782712893384,0.0112704389496855,0.2379778684918356,0.0,173
1268,1220,61,0.570017,0.952951160842772,175.69669254796275,0.291612144259142,0.6390050227539876,0.0,61
1268,1221,75,0.529533,0.9758693582237724,270.9989553264349,0.165094516261561,0.5881969848499625,0.0,75
1268,1225,25,0.775511,0.9372680848365452,66.80660683623984,0.508586858205719,0.8562477006004019,0.0,25
1268,1226,26,0.669236,0.944807709314282,76.73857500630068,0.37717369334166,0.7469859707586133,0.0,26
1268,1230,366,0.169651,,709.782712893384,0.266772131415331,0.1387513358157805,0.0,366
1268,1231,121,0.279988,0.9901305223099484,538.0871424980006,0.511089920788026,0.2647373249630139,0.0208485735186539,121
1268,1234,26,0.783197,0.8381751704355824,55.17149909852848,0.594305151493263,0.8696237628976033,0.0,26
1268,1235,39,0.748711,0.942877434929742,104.2471908894512,0.386086868311573,0.8250002457588563,0.0,39
1268,1240,25,0.700975,0.9398187826658376,68.40446221724521,0.130619603602659,0.7927314137598246,0.0,25
1268,1241,157,0.372552,0.9540332694330528,443.61767147578735,0.468433980661338,0.4718003183217319,0.0,157
1268,1244,26,0.688912,0.9625975544836686,83.64472519252212,0.25077627201455,0.7596399772482714,0.0,26
1268,1249,209,0.087852,0.9929263129216258,709.782712893384,0.331369544301721,0.0700057486982187,1.0,209
1268,1269,424,0.195669,,709.782712893384,0.062005946571305,0.1668003098682359,0.1174103877103145,424
1268,2422,63,1.0,0.9982321133785036,383.0118001840779,0.904702488935788,0.7890797675683956,1.0,63
1268,2419,370,0.477805,0.99543695197323,709.782712893384,0.149783826324117,0.3542463693864947,0.0021945866861741,370
1558,1235,70,0.590419,0.980043167096986,261.05736090908266,0.561111439583902,0.7048236659722478,0.0,70
1558,1571,117,0.323442,,277.5479760186328,0.72418144008844,0.5056179712769846,0.0,117
1558,1575,166,0.287904,0.9463595940708484,441.0726872415916,0.389597151958088,0.6487783768598331,0.0,166
1558,1590,57,0.568074,,140.89766802884515,0.192548628776753,0.7655159098860407,0.0,57
1558,1748,235,0.139308,0.9666120603011552,709.782712893384,0.803578938677689,0.2730751454970486,0.0014630577907827,235
1558,1762,169,0.235387,0.9327426667030864,413.0884844873004,0.686683124541088,0.4618082790765526,0.0,169
1558,1805,88,0.433964,,196.69397141729937,0.556579597256291,0.6304056128334284,0.0,88
1558,1807,13,0.82283,0.6397923542908758,13.41902759208526,0.745239101673892,0.912285860414179,0.0,13
1558,1810,26,0.71219,0.8862782343541344,52.748357369974855,0.898023676877387,0.8603180021189453,0.0,26
1558,1812,127,0.340957,,229.78828474982373,0.970601569849898,0.6281822089776604,0.0,127
1558,1815,38,0.645063,,88.32216047337609,0.228630408580302,0.8097409528757341,0.0,38
1558,1756,11,0.851009,,8.58857292855544,0.233805975814015,0.9234454212267448,0.0,11
1558,1796,20,0.78196,0.5483730183652251,14.578616776925395,0.30335123153939,0.9167334243408845,0.0,20
1745,1735,62,0.391036,0.9768000580339834,221.91241046526864,0.0854895787259801,0.4224141986698688,0.0,62
1745,1736,5,0.868592,0.8284331802029067,11.181613437544152,0.41349086633191,0.8717743741363242,0.0,5
1745,1737,13,0.808189,0.7423082383852121,17.295789083672382,0.38309996459503,0.8709453439908781,0.0,13
1745,1740,166,0.306757,0.9198910547672786,376.6498324319847,0.556985738740449,0.4510377936264151,0.0,166
1745,1743,31,0.582662,0.9130335253483358,72.35365456189932,0.614271818910505,0.6710612896671514,0.0,31
1745,1751,34,0.590082,,90.8632190367846,0.251862181669447,0.6745386922298877,0.0,34
1745,1753,314,0.152007,0.9225691763005646,709.782712893384,0.497272570086489,0.2205762272251045,0.0007315288953913,314
1745,1754,89,0.451627,0.8923067704490751,178.34774426979675,0.318452830505067,0.5531892354168703,0.0,89
1745,1758,463,0.0256235,0.9861911314842466,709.782712893384,0.403255584400543,0.0142852550167646,0.0482809070958302,463
1745,1759,377,0.141553,0.900259054983526,709.782712893384,0.11310517960341,0.2252751182558242,0.0025603511338697,377
1745,1762,60,0.605563,0.6806757598477214,56.75038957425472,0.263985190630209,0.7611649511157791,0.0,60
1745,1769,860,0.0387951,0.9773111792789106,709.782712893384,0.476094562907442,0.0406124160047008,0.0069495245062179,860
1745,1770,118,0.416306,0.8605327922938015,203.50882832372483,0.21316788948937,0.5755046871534331,0.0,118
1745,1777,151,0.347296,0.9526654434844676,422.9934999350732,0.335340799627931,0.4992434894565798,0.0,151
1745,1793,78,0.475114,0.8785980818298679,145.9327626303798,0.0938957655850256,0.5716610997203029,0.0,78
1745,1796,97,0.486762,0.814253860536321,139.94261344989664,0.342211281946709,0.6548544470254127,0.0,97
1745,1805,93,0.47608,0.8536440079348,156.96559818359995,0.465184534160948,0.6139874284160396,0.0,93
1745,1809,65,0.604153,0.6546486796004625,55.55393888497,0.544428540559697,0.7750603978065487,0.0,65
1745,1812,306,0.190846,0.9004079763725761,620.2086529573467,0.877842861557164,0.3241313478424765,0.0,306
1745,1820,67,0.631403,,88.84995543831486,0.0782277654125665,0.8252731752399006,0.0,67
1745,1845,155,0.400522,,271.4939569571788,0.0401326433908826,0.6893301394970532,0.0,155
1745,1847,266,0.193898,,585.9016356384836,0.517978951492673,0.2898298859807059,0.0014630577907827,266
1745,1851,298,0.207529,,592.4403876911291,0.320108762408801,0.3724978996421679,0.0,298
1745,1260,24,0.797014,0.4018848631827819,10.619936904685195,0.802393670509631,0.9259058902771944,0.0,24
1745,1747,14,0.748699,0.8470638516846446,26.45357431935553,0.813409392507526,0.8177198378431696,0.0,14
1745,1748,12,0.866252,0.1434238831250198,2.675307286444174,0.518195512134592,0.9368139126909852,0.0,12
1745,2001,1,1.0,0.9783652743416172,5.125095598684744,0.232160879799856,0.6944444444444445,0.0,1
1745,1811,18,0.608388,0.9436364113205088,52.81183172170154,0.228397332766264,0.669612258658645,0.0,18
1745,1795,10,0.659573,0.9517326783596318,32.048496251738754,0.561723513526223,0.6457987861264319,0.0,10
1753,1260,28,0.77617,0.3294339362870023,8.982000459635548,0.12256623698685,0.9140838081105348,0.0,28
1753,1571,146,0.317876,0.8519615754032869,242.07136513080613,0.354967462017949,0.4263257129730646,0.0,146
1753,1737,114,0.266562,0.957323434308852,333.3006570272646,0.621333730049052,0.2866663447721267,0.0,114
1753,1740,131,0.390412,0.8654551377294419,226.6941907684973,0.312959155556535,0.5343662901627884,0.0,131
1753,1743,105,0.239797,,329.6786447421523,0.706811574578467,0.2482454283783359,0.0,105
1753,1747,23,0.642498,0.8798662019366464,45.73544715366148,0.286910174079907,0.7173829056814698,0.0,23
1753,1748,144,0.337725,,250.09459683070384,0.573915300067314,0.4536787188357438,0.0,144
1753,1749,91,0.355877,0.9619936306229004,277.6505391360741,0.418880380791221,0.3878349359665516,0.0,91
1753,1751,135,0.185474,0.9793824101708868,491.72514217891,0.0056830940864341,0.1912781550901762,0.0,135
1753,1742,106,0.242927,,254.67034432810013,0.682793057187329,0.2570093327562939,0.0,106
1753,1744,36,0.59786,0.7788024601513447,47.9730347682636,0.0198387544860651,0.6904585328374535,0.0,36
1753,1756,137,0.295917,0.8926308035149922,271.6484905367764,0.122831261702084,0.366514057631028,0.0,137
1753,1757,102,0.465952,0.8850115465751351,194.82965880809263,0.274929162008689,0.5946218601349198,0.0,102
1753,1758,87,0.412441,0.8984277559404212,179.5916324659235,0.978294288484954,0.472852403083469,0.0,87
1753,1761,158,0.354045,,441.4060642862599,0.754830361168396,0.4812223998065397,0.0,158
1753,1769,367,0.174032,0.9272164579287594,709.782712893384,0.188393476760251,0.264092577202328,0.001097293343087,367
1753,1770,334,0.157626,0.9297202779242988,709.782712893384,0.821656185719857,0.2051356724987667,0.0018288222384784,334
1753,1773,214,0.258616,0.9286512157486476,506.1141486398705,0.07016387380434,0.3631084652006577,0.0,214
1753,1777,88,0.528186,0.8886273705842009,173.3111670931985,0.0848052390192601,0.6695425138139057,0.0,88
1753,1786,269,0.223076,0.9358846855379176,663.632506244232,0.6564859990255,0.3223924915702119,0.0,269
1753,1792,30,0.67587,,51.334119286141146,0.441962519776872,0.777630526206076,0.0,30
1753,1796,131,0.403512,0.8082401623743134,183.7005159889132,0.640173941418366,0.563974588248081,0.0,131
1753,1801,258,0.195878,,616.2360820254007,0.445826953320781,0.2667053651244738,0.0,258
1753,1803,26,0.542426,,85.6665241574993,0.568475018817041,0.5632866058241501,0.0,26
1753,1805,198,0.257791,0.902976946030211,408.7556419140698,0.848129813468441,0.3512200879895985,0.0,198
1753,1809,209,0.285173,0.8377299513418952,323.22252152912705,0.576100168806884,0.4387164492187694,0.0,209
1753,1810,65,0.572673,,125.2035384857314,0.847901255291803,0.684669272975813,0.0,65
1753,1812,308,0.203688,0.8638772659145976,528.5366274685546,0.905982685880172,0.3217300792387476,0.0,308
1753,1815,56,0.611213,,98.1411217188275,0.662130433223548,0.7319906042531515,0.0,56
1753,1816,98,0.421255,0.868213802529912,175.9192055862479,0.215528358317617,0.513186337646465,0.0,98
1753,1817,57,0.256214,0.962715814499065,177.37689801724653,0.653966985840862,0.2662148293173656,0.0,57
1753,1819,47,0.406945,,141.9403365742183,0.704448938332689,0.4414159134557588,0.0,47
1753,1820,404,0.188743,0.947565393305339,709.782712893384,0.871745869215938,0.3059763370144017,0.0007315288953913,404
1753,1830,39,0.500479,,96.05997826485788,0.704476376262176,0.5643352207850103,0.0,39
1753,2635,16,0.738884,0.9434904683850928,46.33001238416686,0.88098884217562,0.7875117885504737,0.0,16
1753,2638,31,0.583988,0.8678889553439391,71.13386821673895,0.785371148947224,0.667533038980939,0.0,31
1753,1847,949,0.0231266,0.966485484190487,709.782712893384,0.78226051455345,0.0104865396139457,0.0106071689831748,949
1753,1851,1137,0.0288964,0.9610045187068664,709.782712893384,0.0585245188876972,0.0208389989819078,0.5168251645940015,1137
1753,1759,1,0.991082,-1.2822995301597884,1.271316385499075e-12,0.703932550852137,0.9960921690096028,0.0,1
1753,1804,11,0.791514,0.8176615501192865,18.73000162722419,0.351050364434589,0.8392563785993918,0.0,11
1753,1827,12,0.859556,0.0152729272103514,1.5710554778903756,0.678872444944226,0.9274773198812468,0.0,12
1759,1260,28,0.792972,0.0987128412804702,3.122892701240224,0.0622437510984427,0.9140838081105348,0.0,28
1759,1571,31,0.724711,0.213081086805141,6.004993334760032,0.643317328165114,0.8354936488386525,0.0,31
1759,1614,224,0.345997,0.7877936561018224,288.1178869444323,0.747650257450114,0.5065247068291399,0.0,224
1759,1633,34,0.754351,0.4375490204423737,15.663848314415784,0.72465551601119,0.8732081151459674,0.0,34
1759,1742,398,0.0120652,0.9704505311939138,709.782712893384,0.819090471855815,0.0044758179694326,0.0043891733723482,398
1759,1744,127,0.249362,,258.85475049390885,0.0519874577536295,0.2652961487558891,0.0,127
1759,1747,143,0.12102,,464.1549542189929,0.348021531273399,0.1101666535780505,0.6141185076810534,143
1759,1748,143,0.362992,0.792791556078079,189.7152884010749,0.677822425285198,0.4562003755010666,0.0,143
1759,1749,23,0.719517,,32.10056366252043,0.348194227007261,0.7926065622784155,0.0,23
1759,1750,31,0.353624,,100.51853202889372,0.200760323921006,0.3577762429228842,0.0,31
1759,1751,29,0.641694,0.8500657674676269,51.78808716035,0.0986976875376584,0.7153852924138905,0.0,29
1759,1756,86,0.464706,0.7539075490364587,100.24552068005026,0.186177452319469,0.5341670838358042,0.0,86
1759,1761,64,0.633201,0.8249468331332316,98.38755732803108,0.400845659344857,0.747572985274922,0.0,64
1759,1762,504,0.111281,0.9108652008799596,709.782712893384,0.0094731525937904,0.096224003156921,0.0036576444769568,504
1759,1766,27,0.493432,0.966844670247555,88.18518569457464,0.329180077779503,0.5509328664962712,0.0,27
1759,1767,43,0.213741,0.9713090423342324,148.8717195319406,0.0090719964204747,0.2165038947118795,1.0,43
1759,1768,55,0.410432,,148.06177324000146,0.128328332819859,0.4324594954125783,0.0,55
1759,1769,413,0.18669,0.900745203262585,709.782712893384,0.146751017794711,0.2226908872828366,0.0025603511338697,413
1759,1770,206,0.293499,0.8313291816994425,310.78883881281234,0.478964452765096,0.3792448288201114,0.0,206
1759,1786,431,0.15558,0.9376548165063282,709.782712893384,0.445734070109519,0.1590929891023945,0.0021945866861741,431
1759,1792,119,0.324955,0.9384712827586486,302.36433177696665,0.373628408658565,0.3586624701579813,0.0,119
1759,1793,307,0.11596,,709.782712893384,0.232898499483518,0.1049174871282817,0.0051207022677395,307
1759,1796,112,0.480308,0.6734270262476618,99.60728312614638,0.589384517387234,0.6131226861913286,0.0,112
1759,1797,31,0.59023,0.8970156531353382,66.94141869636249,0.341773060402275,0.6620004509223005,0.0,31
1759,1799,25,0.511691,0.9721197295766264,87.72887016925684,0.0878299864684333,0.312885260093245,0.0,25
1759,1801,300,0.187574,,631.851793672048,0.146932809122765,0.2139835223716352,0.0,300
1759,2643,21,0.315877,0.985538276955286,87.63147406896888,0.221026072012629,0.4373048907388138,0.0,21
1759,1803,24,0.573916,,66.9101531796145,0.545432735503655,0.589893871146254,0.0,24
1759,1804,188,0.0422525,,709.782712893384,0.420917908499235,0.0313183735177188,0.0047549378200438,188
1759,1805,200,0.27915,0.8547924532541283,331.56477311007524,0.422387746102994,0.3474745858920923,0.0,200
1759,1807,367,0.0880518,0.946998576806151,709.782712893384,0.393400695816484,0.067301128345142,0.9597659107534748,367
1759,1809,229,0.297697,0.7760212200516253,281.59974370430984,0.0013326346041315,0.4051708047651411,0.0,229
1759,1810,28,0.74532,0.6347248764136224,23.38545465688792,0.351138338402772,0.850368645901121,0.0,28
1759,1811,52,0.287666,0.9642342782424286,162.9362964538705,0.2674446004317,0.297861486286699,0.0,52
1759,1812,1453,0.0227125,0.9533803207306046,709.782712893384,0.278918123726172,0.0038653303778067,0.0084125822970007,1453
1759,1813,26,0.347813,,63.78448858489509,0.611899615919493,0.3950005433949978,0.0,26
1759,1815,376,0.126073,0.9665712738550024,709.782712893384,0.607231124274152,0.1084080775059305,0.0354791514264813,376
1759,1816,130,0.346094,0.8518004950327075,213.0815797751919,0.720683861959719,0.4114790322933503,0.0,130
1759,1817,85,0.150861,,259.6110736349083,0.190195601950891,0.1331889675556684,1.0,85
1759,1818,51,0.298692,0.9621301347045658,157.43998419087538,0.288175786700701,0.3164783818288662,0.0,51
1759,2630,25,0.621168,0.9533895544789048,76.50439970422761,0.479282515882396,0.7011568386422649,0.0,25
1759,1820,1463,0.0372832,,709.782712893384,0.0444173636011777,0.0097563316030139,0.1367959034381858,1463
1759,2631,50,0.489109,0.9560087191237688,148.0751992263447,0.674649734603981,0.5123008654077417,0.0,50
1759,2632,22,0.512113,0.9708509477909096,77.78411349489544,0.690743332622959,0.4546372848383055,0.0,22
1759,1827,225,0.209551,0.879450332965671,414.49112731706,0.498530718854691,0.2380766815032715,0.0,225
1759,1830,87,0.274918,0.950981127425994,241.66397525661475,0.922322585437695,0.2698393495696412,0.0,87
1759,2634,60,0.255585,0.983673950191803,234.00328854799065,0.955546440247921,0.1999875531120265,1.0,60
1759,2635,31,0.562519,0.958525675610516,94.56251254774712,0.517708382977849,0.6209090775756767,0.0,31
1759,2637,92,0.266317,0.9784355757315648,332.79696101139666,0.180624383813014,0.2430031647868182,0.0021945866861741,92
1759,2638,69,0.382002,,179.2973502225979,0.877545589273184,0.3989504734993725,0.0,69
1759,1845,1644,0.0409478,0.9715469954450896,709.782712893384,0.126777110228365,0.0143138406224009,0.8997805413313825,1644
1759,1847,177,0.334588,0.7468153051526337,197.83921403718728,0.403122817099987,0.4400534692106038,0.0,177
1759,1851,198,0.360161,0.6921831227808107,183.34295643859696,0.214075145507077,0.5199177818114733,0.0,198
1759,1824,28,0.640173,,69.07926161684802,0.516051691209066,0.6843000199997344,0.0,28
1759,2636,23,0.441374,0.94781622772041,68.56282325268067,0.115731789922517,0.470091024621301,0.0,23
1759,2633,12,0.481505,0.9729826788336896,44.18159380978874,0.871103280928965,0.5244872612533987,0.0,12
1762,1260,42,0.72158,0.5622578434451008,28.367861864901528,0.416023406332434,0.8738433996594281,0.0,42
1762,1737,82,0.380234,,226.5577185093888,0.264750547111397,0.4107075874872565,0.0,82
1762,1740,154,0.349799,0.8979630257280159,311.88845884558486,0.330879463630197,0.4780795209166686,0.0,154
1762,1743,37,0.547695,0.9136345986362736,85.76858672852428,0.788330726754067,0.6204797505192794,0.0,37
1762,1749,70,0.44309,,206.84522338037957,0.147374020889309,0.4858442933183473,0.0,70
1762,1754,92,0.452155,0.8779401465505707,171.38401236086276,0.615232972525096,0.542154557048979,0.0,92
1762,1756,196,0.200641,,483.78613561861255,0.580116486168786,0.2359669049000652,0.0,196
1762,1757,323,0.162459,,709.782712893384,0.0793222761390309,0.1844971736650928,0.0,323
1762,1758,166,0.207123,,468.6273078916677,0.614136465569012,0.2351448415054189,0.0,166
1762,1769,356,0.18994,,709.782712893384,0.0174481533894982,0.2750498269410305,0.0014630577907827,356
1762,1770,226,0.251683,,486.824163625602,0.294687351099936,0.3447380479233911,0.0,226
1762,1773,172,0.324644,,396.964900111456,0.231683897458763,0.4443724352722614,0.0,172
1762,1777,114,0.456501,,268.8243878785401,0.597532699789393,0.5935486282648899,0.0,114
1762,1786,375,0.162615,0.9602199536202009,709.782712893384,0.674003347454635,0.2035295351712581,0.001097293343087,375
1762,1796,266,0.222736,0.9156653384771004,584.0604912195288,0.300571370110473,0.3099736915212729,0.0,266
1762,1805,110,0.439684,0.8550813316624527,183.75645527785508,0.48325467221614,0.5612187999311372,0.0,110
1762,1807,22,0.763986,0.575507023581641,16.476318127753597,0.304654525893561,0.8559770771344491,0.0,22
1762,1809,159,0.367727,0.8198230431977148,229.580468641324,0.287670352969965,0.5349502033638251,0.0,159
1762,1810,81,0.519531,0.9170708717904128,184.3465229176799,0.569809771381465,0.6228439937973976,0.0,81
1762,1812,214,0.298141,0.8348030849493328,327.1087746981416,0.612126817766021,0.4558544860839175,0.0,214
1762,1816,157,0.273947,0.9290808212537855,373.6926444883955,0.667873832047023,0.3411070891771209,0.0,157
1762,1821,30,0.716307,,59.54293072340376,0.0084554668011975,0.8135607377363371,0.0,30
1762,1827,197,0.229525,0.9229199730912052,450.5161904291166,0.860864915062791,0.2854171283473732,0.0,197
1762,1830,66,0.355485,,204.8186643439227,0.670926049314646,0.3744350394147474,0.0,66
1762,1836,55,0.233021,0.9907059766060649,251.68770669697693,0.544477308559023,0.1713397463026231,0.901609363569861,55
1762,1838,171,0.275681,0.990725072899595,709.782712893384,0.573406890783185,0.2936117913261126,0.0,171
1762,1845,287,0.27862,0.9115993315957334,617.7233981612355,0.385329591072379,0.5000151958985434,0.0,287
1762,1847,240,0.238099,,464.0028056753808,0.539429876506702,0.3275467696075785,0.0,240
1762,1851,270,0.257327,0.8648391558252387,466.0284940604743,0.798520527789461,0.4090371773024716,0.0,270
1762,1779,13,0.88022,0.8278288193443846,22.928834549805835,0.108242894859863,0.9281281774180674,0.0,13
1796,1748,487,0.081509,0.9678168121181344,709.782712893384,0.863385720093202,0.0646757066983618,0.0036576444769568,487
1796,1754,97,0.441824,,195.50550112631797,0.648703865310954,0.5242356009372284,0.0,97
1796,1756,81,0.477798,,141.99785029970218,0.815098787385593,0.5541537771771124,0.0,81
1796,1758,86,0.423939,,198.48432741409124,0.904954264180712,0.4769975113930749,0.0,86
